,0
122,8.340861320495605
123,8.36036205291748
124,8.230563163757324
125,8.25142765045166
126,8.29482650756836
127,8.332961082458496
128,8.28404426574707
129,8.268003463745117
130,8.24887752532959
131,8.29747486114502
132,8.281776428222656
133,8.271366119384766
134,8.145441055297852
135,8.224985122680664
136,8.206953048706055
137,8.204859733581543
138,8.127206802368164
139,8.06232738494873
140,8.114788055419922
141,8.220748901367188
142,8.194819450378418
143,8.211640357971191
144,8.144296646118164
145,8.154366493225098
146,8.10713005065918
147,8.075298309326172
148,8.169685363769531
149,8.158260345458984
150,8.083001136779785
151,8.130659103393555
152,8.105968475341797
153,8.156173706054688
154,7.966609954833984
155,7.9870758056640625
156,8.001912117004395
157,7.9587273597717285
158,8.09893798828125
159,7.949566841125488
160,7.976775169372559
161,8.07366943359375
162,7.900124549865723
163,8.04006290435791
164,7.866440773010254
165,8.035486221313477
166,8.065177917480469
167,8.056946754455566
168,8.016030311584473
169,7.923563480377197
170,8.02425765991211
171,8.014863967895508
172,7.9761247634887695
173,8.004467010498047
174,7.972355842590332
175,7.974421501159668
176,7.8863749504089355
177,7.957423210144043
178,7.905836582183838
179,7.902976036071777
180,7.946832656860352
181,7.942852020263672
182,7.8652801513671875
183,7.923145771026611
184,7.828787803649902
185,7.957204341888428
186,7.905704975128174
187,7.861558437347412
188,7.833403587341309
189,7.942183017730713
190,7.958784103393555
191,7.8799004554748535
192,7.843441486358643
193,7.925334453582764
194,7.914340972900391
195,7.758437633514404
196,7.833398818969727
197,7.856631755828857
198,7.891246795654297
199,7.82899808883667
200,7.803165435791016
201,7.758997917175293
202,7.873456001281738
203,7.795199394226074
204,7.735049247741699
205,7.885725498199463
206,7.8929290771484375
207,7.761768341064453
208,7.812264442443848
209,7.829209804534912
210,7.748678684234619
211,7.831519603729248
212,7.818160057067871
213,7.772028923034668
214,7.712732315063477
215,7.836091041564941
216,7.797883033752441
217,7.781754016876221
218,7.770807266235352
219,7.778422832489014
220,7.784538745880127
221,7.783899307250977
222,7.757407188415527
223,7.749717712402344
224,7.794687271118164
225,7.7606353759765625
226,7.718005180358887
227,7.725305557250977
228,7.682652950286865
229,7.775571823120117
230,7.7374067306518555
231,7.686117649078369
232,7.734175682067871
233,7.746922969818115
234,7.637016773223877
235,7.707820892333984
236,7.656161785125732
237,7.634914875030518
238,7.714661598205566
239,7.721843719482422
240,7.720794200897217
241,7.71744441986084
242,7.701167583465576
243,7.663369655609131
244,7.723095893859863
245,7.686104774475098
246,7.667125701904297
247,7.698397636413574
248,7.677845001220703
249,7.654119968414307
250,7.651846885681152
251,7.584075450897217
252,7.60609245300293
253,7.571963310241699
254,7.601747512817383
255,7.537883281707764
256,7.590028285980225
257,7.6055779457092285
258,7.6476922035217285
259,7.63655948638916
260,7.582243919372559
261,7.61156702041626
262,7.592878341674805
263,7.540867805480957
264,7.577917575836182
265,7.570484161376953
266,7.549832344055176
267,7.573281288146973
268,7.60467004776001
269,7.55845308303833
270,7.544439315795898
271,7.527535438537598
272,7.538809776306152
273,7.557456016540527
274,7.5697102546691895
275,7.47599983215332
276,7.4784040451049805
277,7.495767116546631
278,7.529815673828125
279,7.4958815574646
280,7.5011115074157715
281,7.48781681060791
282,7.456019878387451
283,7.4732770919799805
284,7.477298736572266
285,7.5555524826049805
286,7.498717784881592
287,7.42646598815918
288,7.493960857391357
289,7.549800872802734
290,7.4377760887146
291,7.463634967803955
292,7.4000372886657715
293,7.432022571563721
294,7.436942100524902
295,7.439456939697266
296,7.413700103759766
297,7.391076564788818
298,7.423817157745361
299,7.468006134033203
300,7.461607933044434
301,7.43197774887085
302,7.414434909820557
303,7.453141212463379
304,7.409517288208008
305,7.416210174560547
306,7.440486431121826
307,7.440551280975342
308,7.400313377380371
309,7.373722076416016
310,7.409411907196045
311,7.333430767059326
312,7.399726867675781
313,7.323814392089844
314,7.363455295562744
315,7.368313312530518
316,7.292487144470215
317,7.324845314025879
318,7.267634868621826
319,7.303057670593262
320,7.275406837463379
321,7.350649356842041
322,7.3106279373168945
323,7.368638038635254
324,7.301829814910889
325,7.279820919036865
326,7.317075729370117
327,7.29317569732666
328,7.317208290100098
329,7.269984245300293
330,7.28311824798584
331,7.261052131652832
332,7.230533599853516
333,7.302371978759766
334,7.239002227783203
335,7.331948757171631
336,7.252293109893799
337,7.334644794464111
338,7.270226001739502
339,7.224427223205566
340,7.313488006591797
341,7.2693891525268555
342,7.197335243225098
343,7.324445724487305
344,7.222475528717041
345,7.236130714416504
346,7.213212013244629
347,7.253090858459473
348,7.210062026977539
349,7.213379383087158
350,7.213873863220215
351,7.14802360534668
352,7.203213691711426
353,7.161431312561035
354,7.150578498840332
355,7.205228805541992
356,7.160534858703613
357,7.21622371673584
358,7.229391098022461
359,7.118122577667236
360,7.148105144500732
361,7.1908440589904785
362,7.133457660675049
363,7.090114593505859
364,7.105525493621826
365,7.171926498413086
366,7.129359245300293
367,7.106695175170898
368,7.122570514678955
369,7.118210315704346
370,7.141962051391602
371,7.13537073135376
372,7.055070400238037
373,7.1126508712768555
374,7.019537925720215
375,7.073830604553223
376,7.152125835418701
377,7.056519508361816
378,7.158844470977783
379,7.069118976593018
380,7.1691741943359375
381,7.137692451477051
382,7.081653118133545
383,7.1691789627075195
384,7.020761489868164
385,7.050135612487793
386,7.138766288757324
387,7.020113945007324
388,7.008869647979736
389,7.027261734008789
390,7.100361347198486
391,7.027873516082764
392,7.03700065612793
393,6.987025260925293
394,7.032747268676758
395,7.020076274871826
396,7.128946304321289
397,7.006226062774658
398,7.109194755554199
399,7.018658638000488
400,7.009063720703125
401,6.993601322174072
402,6.950757026672363
403,6.950263977050781
404,7.063087463378906
405,7.131061553955078
406,7.019026756286621
407,6.927655220031738
408,6.993342876434326
409,6.943301677703857
410,6.983291149139404
411,6.961799144744873
412,7.020149230957031
413,7.0358428955078125
414,6.979625701904297
415,6.917366027832031
416,6.972736835479736
417,6.978959083557129
418,7.002699375152588
419,6.93283748626709
420,6.870357513427734
421,6.921885967254639
422,6.901031494140625
423,6.866937637329102
424,6.985725402832031
425,6.893391132354736
426,6.819879055023193
427,6.961625099182129
428,6.897862434387207
429,6.911057472229004
430,6.961362361907959
431,6.923521995544434
432,6.890351295471191
433,6.859748363494873
434,7.052981376647949
435,6.921470642089844
436,6.823300361633301
437,6.985955715179443
438,6.825758934020996
439,6.980740547180176
440,6.8936944007873535
441,6.830578327178955
442,6.92269229888916
443,6.871803283691406
444,6.884129524230957
445,6.864695072174072
446,7.029991626739502
447,6.768280982971191
448,6.89069128036499
449,6.834384918212891
450,6.877523422241211
451,6.8354339599609375
452,6.847687244415283
453,6.935926914215088
454,6.771053791046143
455,6.825568199157715
456,6.804123878479004
457,6.811678409576416
458,6.757778644561768
459,6.781863689422607
460,6.782809257507324
461,6.815273761749268
462,6.862809658050537
463,6.831167221069336
464,6.935635566711426
465,6.803030967712402
466,6.789993762969971
467,6.807382106781006
468,6.750433921813965
469,6.955820083618164
470,6.820845603942871
471,6.898656368255615
472,6.811056613922119
473,6.7499775886535645
474,6.818181991577148
475,6.768115520477295
476,6.791614055633545
477,6.847622871398926
478,6.851411819458008
479,6.795079231262207
480,6.754884719848633
481,6.8012518882751465
482,6.70349645614624
483,6.702618598937988
484,6.7867255210876465
485,6.780881404876709
486,6.800903797149658
487,6.774747848510742
488,6.832064151763916
489,6.757453918457031
490,6.748112678527832
491,6.715615272521973
492,6.694825172424316
493,6.8210768699646
494,6.716256141662598
495,6.730228424072266
496,6.758085250854492
497,6.620271682739258
498,6.904572486877441
499,6.742811679840088
500,6.778161525726318
501,6.78167724609375
502,6.758076190948486
503,6.7488274574279785
504,6.754946231842041
505,6.699910640716553
506,6.641937255859375
507,6.715485572814941
508,6.667727947235107
509,6.73628044128418
510,6.7039690017700195
511,6.776060104370117
512,6.6988205909729
513,6.7076416015625
514,6.665258407592773
515,6.562953948974609
516,6.728497505187988
517,6.6850080490112305
518,6.66926383972168
519,6.696798801422119
520,6.74896764755249
521,6.730613708496094
522,6.647851943969727
523,6.7359819412231445
524,6.695868968963623
525,6.58737850189209
526,6.694819927215576
527,6.602517127990723
528,6.570051193237305
529,6.710888862609863
530,6.783738136291504
531,6.646965980529785
532,6.711918830871582
533,6.673961162567139
534,6.647686958312988
535,6.6652045249938965
536,6.679718017578125
537,6.676947116851807
538,6.586277008056641
539,6.672192096710205
540,6.635251045227051
541,6.63466739654541
542,6.631662845611572
543,6.661520481109619
544,6.672167778015137
545,6.7198920249938965
546,6.6869916915893555
547,6.6261420249938965
548,6.608578205108643
549,6.5974836349487305
550,6.7061285972595215
551,6.687928199768066
552,6.630721569061279
553,6.655661582946777
554,6.582512378692627
555,6.705094814300537
556,6.681821346282959
557,6.654728889465332
558,6.681981563568115
559,6.626416206359863
560,6.589406490325928
561,6.63264799118042
562,6.612126350402832
563,6.613626480102539
564,6.670220851898193
565,6.560649394989014
566,6.649620532989502
567,6.65561056137085
568,6.500243186950684
569,6.528517723083496
570,6.574027061462402
571,6.643280029296875
572,6.463884353637695
573,6.607110500335693
574,6.66068696975708
575,6.665207862854004
576,6.617885589599609
577,6.695780277252197
578,6.53248929977417
579,6.617499828338623
580,6.643853187561035
581,6.66044807434082
582,6.626363277435303
583,6.533297538757324
584,6.569024085998535
585,6.643433570861816
586,6.532452583312988
587,6.5288920402526855
588,6.55498743057251
589,6.509212493896484
590,6.654601097106934
591,6.563894748687744
592,6.6088714599609375
593,6.51345157623291
594,6.497457504272461
595,6.494770526885986
596,6.593842506408691
597,6.4820475578308105
598,6.522366523742676
599,6.553789138793945
600,6.512560844421387
601,6.535101890563965
602,6.519349098205566
603,6.587467193603516
604,6.498603820800781
605,6.679469108581543
606,6.422641277313232
607,6.615098476409912
608,6.4578962326049805
609,6.460798740386963
610,6.5600056648254395
611,6.488718032836914
612,6.512351036071777
613,6.595816612243652
614,6.652350902557373
615,6.620887756347656
616,6.596181869506836
617,6.487318515777588
618,6.5395355224609375
619,6.554934501647949
620,6.504030227661133
621,6.450067520141602
622,6.457215309143066
623,6.541958808898926
624,6.374635219573975
625,6.501361846923828
626,6.577227592468262
627,6.387111663818359
628,6.49452018737793
629,6.383243560791016
630,6.410834789276123
631,6.479486465454102
632,6.394215106964111
633,6.519965171813965
634,6.41966438293457
635,6.306665420532227
636,6.4098801612854
637,6.43874979019165
638,6.501956462860107
639,6.471255302429199
640,6.603577613830566
641,6.537592887878418
642,6.55234432220459
643,6.471931457519531
644,6.492535591125488
645,6.371942520141602
646,6.46687126159668
647,6.468910217285156
648,6.468226432800293
649,6.5090765953063965
650,6.498707294464111
651,6.48069953918457
652,6.390111923217773
653,6.436090469360352
654,6.57598876953125
655,6.461963176727295
656,6.373064041137695
657,6.437948226928711
658,6.321894645690918
659,6.461692810058594
660,6.53244686126709
661,6.3921003341674805
662,6.37265157699585
663,6.4728593826293945
664,6.4321370124816895
665,6.499414443969727
666,6.430230140686035
667,6.350563049316406
668,6.523361682891846
669,6.4468536376953125
670,6.525019645690918
671,6.483958721160889
672,6.295784950256348
673,6.37086820602417
674,6.430052757263184
675,6.294173240661621
676,6.43809700012207
677,6.481236457824707
678,6.398815155029297
679,6.551607131958008
680,6.365825653076172
681,6.290144920349121
682,6.414819240570068
683,6.434894561767578
684,6.5243144035339355
685,6.292705535888672
686,6.31852912902832
687,6.440057277679443
688,6.4429931640625
689,6.447998046875
690,6.224496364593506
691,6.412628173828125
692,6.270988941192627
693,6.355160713195801
694,6.468171119689941
695,6.273671627044678
696,6.453519821166992
697,6.401318550109863
698,6.360658645629883
699,6.385439395904541
700,6.4478864669799805
701,6.492035865783691
702,6.275218486785889
703,6.368768692016602
704,6.233853340148926
705,6.454045295715332
706,6.219748497009277
707,6.450104713439941
708,6.394407272338867
709,6.363420486450195
710,6.471024990081787
711,6.3247971534729
712,6.298508644104004
713,6.441160202026367
714,6.258817672729492
715,6.425541877746582
716,6.423043251037598
717,6.386381149291992
718,6.34332799911499
719,6.2296013832092285
720,6.234401226043701
721,6.537589073181152
722,6.401248931884766
723,6.498457908630371
724,6.442006587982178
725,6.418398380279541
726,6.260335922241211
727,6.388779163360596
728,6.27482795715332
729,6.448185920715332
730,6.273916721343994
731,6.358609676361084
732,6.431665420532227
733,6.433320045471191
734,6.193955898284912
735,6.215574264526367
736,6.199210166931152
737,6.171356201171875
738,6.259180545806885
739,6.4448466300964355
740,6.494691848754883
741,6.373039245605469
742,6.4154486656188965
743,6.373272895812988
744,6.435555458068848
745,6.437617778778076
746,6.396614074707031
747,6.433718204498291
748,6.243932247161865
749,6.431728363037109
750,6.388445854187012
751,6.167040824890137
752,6.365324020385742
753,6.465643405914307
754,6.382258892059326
755,6.346314430236816
756,6.172554016113281
757,6.346394062042236
758,6.3311767578125
759,6.1789045333862305
760,6.348824501037598
761,6.122053146362305
762,6.421486854553223
763,6.291383266448975
764,6.418045520782471
765,6.409012794494629
766,6.375216960906982
767,6.153926849365234
768,6.296001434326172
769,6.332488059997559
770,6.098575592041016
771,6.14771842956543
772,6.297034740447998
773,6.27271842956543
774,6.407229423522949
775,6.3599114418029785
776,6.3306708335876465
777,6.058926582336426
778,6.32959508895874
779,6.38433837890625
780,6.119609355926514
781,6.063480854034424
782,6.324583053588867
783,6.306893348693848
784,6.06304931640625
785,6.322891712188721
786,6.28693962097168
787,6.223800182342529
788,6.326165199279785
789,6.180763244628906
790,6.1006903648376465
791,6.287169456481934
792,6.307474613189697
793,6.004691123962402
794,6.3117828369140625
795,6.303525924682617
796,6.351705551147461
797,6.277578830718994
798,6.291773319244385
799,6.288471221923828
800,6.0239577293396
801,6.049796104431152
802,6.35843563079834
803,6.34374475479126
804,6.344191551208496
805,6.252618789672852
806,6.279722213745117
807,6.411767959594727
808,6.106853008270264
809,5.996688365936279
810,5.980307579040527
811,6.277742862701416
812,6.4181647300720215
813,6.254030227661133
814,6.056745529174805
815,6.043001174926758
816,6.351770877838135
817,6.365606307983398
818,6.255405426025391
819,6.023821830749512
820,6.038825511932373
821,6.330095291137695
822,6.38148307800293
823,5.9914422035217285
824,6.331987380981445
825,6.265050888061523
826,6.236841201782227
827,6.332475662231445
828,5.946815490722656
829,6.3177995681762695
830,5.964068412780762
831,6.4893927574157715
832,5.921225070953369
833,6.341886043548584
834,6.294282913208008
835,6.359066009521484
836,6.345531940460205
837,5.951732158660889
838,6.307931423187256
839,5.901632785797119
840,5.9751973152160645
841,5.963151931762695
842,6.4158830642700195
843,6.288985252380371
844,6.331536293029785
845,6.251845359802246
846,6.25587797164917
847,5.933844089508057
848,6.261727333068848
849,6.376866817474365
850,6.258735656738281
851,6.303383827209473
852,6.368722438812256
853,6.364442825317383
854,5.841984272003174
855,5.872987747192383
856,5.84439754486084
857,6.3518757820129395
858,5.891271591186523
859,5.843142509460449
860,6.267724990844727
861,5.849837303161621
862,5.928308486938477
863,6.25649356842041
864,6.272121906280518
865,6.307707786560059
866,6.259503364562988
867,5.800323486328125
868,6.281730651855469
869,6.330297946929932
870,6.29682731628418
871,6.224590301513672
872,5.821005821228027
873,6.2538323402404785
874,5.822432518005371
875,6.335267066955566
876,6.253484725952148
877,5.8236494064331055
878,5.768292427062988
879,6.161393165588379
880,6.1930952072143555
881,6.275555610656738
882,5.865554332733154
883,6.274579048156738
884,6.211258888244629
885,6.225176811218262
886,5.708679676055908
887,6.211121559143066
888,6.219771385192871
889,6.275106430053711
890,6.281500339508057
891,5.776840686798096
892,6.265965938568115
893,6.18363094329834
894,5.708803176879883
895,5.682132720947266
896,6.197539806365967
897,5.68405818939209
898,5.749074459075928
899,6.112974643707275
900,6.275797367095947
901,6.295330047607422
902,6.2708210945129395
903,6.232333660125732
904,6.155113697052002
905,5.721796989440918
906,5.673524856567383
907,5.740653991699219
908,6.1942243576049805
909,6.300784111022949
910,5.631494045257568
911,5.690410137176514
912,5.68869686126709
913,6.270499229431152
914,6.224152565002441
915,6.222872257232666
916,5.662238597869873
917,6.244959831237793
918,6.365202903747559
919,6.200041770935059
920,6.267197608947754
921,6.289394855499268
922,6.109968185424805
923,5.729613304138184
924,6.221853256225586
925,6.220983505249023
926,6.247032642364502
927,6.303542137145996
928,6.203828811645508
929,6.17003870010376
930,6.251346588134766
931,6.231066703796387
932,5.853892803192139
933,6.188405990600586
934,6.270129680633545
935,5.572623252868652
936,5.660294532775879
937,5.645937919616699
938,5.596735000610352
939,5.609467506408691
940,6.20303201675415
941,6.1446309089660645
942,6.310620307922363
943,6.1297454833984375
944,6.172624111175537
945,5.620096206665039
946,6.2822957038879395
947,5.574060440063477
948,6.1743388175964355
949,6.161020278930664
950,5.683109760284424
951,6.225748062133789
952,6.1974382400512695
953,6.155823230743408
954,6.182737350463867
955,6.264896869659424
956,5.538846015930176
957,6.248051166534424
958,6.20226526260376
959,6.133913993835449
960,6.174319744110107
961,6.197544574737549
962,6.229593276977539
963,6.244895935058594
964,5.6187286376953125
965,6.2785749435424805
966,6.297242164611816
967,6.198063850402832
968,6.231180191040039
969,6.278817653656006
970,5.583734512329102
971,5.4742560386657715
972,6.259194850921631
973,5.566211700439453
974,5.521459579467773
975,6.17628288269043
976,5.420053958892822
977,6.180288314819336
978,6.225878715515137
979,6.225621223449707
980,6.142828941345215
981,6.192435264587402
982,5.50902795791626
983,6.128086090087891
984,6.1288604736328125
985,6.252917289733887
986,6.303431987762451
987,5.399486541748047
988,6.217274188995361
989,6.141373634338379
990,6.235032558441162
991,5.54530143737793
992,6.236429214477539
993,6.217360019683838
994,6.1259307861328125
995,6.167155742645264
996,6.214395523071289
997,6.136256217956543
998,6.221275329589844
999,6.184472560882568
1000,6.135167598724365
1001,6.219622611999512
1002,6.103208541870117
1003,6.183051109313965
1004,5.544979095458984
1005,5.332507610321045
1006,6.162328720092773
1007,6.200139999389648
1008,6.200865745544434
1009,6.240835666656494
1010,6.116476535797119
1011,6.14085054397583
1012,6.229978561401367
1013,5.747143268585205
1014,6.241189002990723
1015,6.237584590911865
1016,6.185789585113525
1017,5.429287433624268
1018,5.530594825744629
1019,6.205392837524414
1020,5.405292510986328
1021,6.202910900115967
1022,5.4525604248046875
1023,6.259438991546631
1024,6.216695308685303
1025,6.223918914794922
1026,6.09158992767334
1027,5.985061168670654
1028,6.206051349639893
1029,5.516817092895508
1030,5.413398742675781
1031,6.106869220733643
1032,5.308441638946533
1033,6.236377716064453
1034,6.156102657318115
1035,6.193856239318848
1036,6.276578903198242
1037,6.105552673339844
1038,6.1314697265625
1039,6.1960883140563965
1040,6.1326446533203125
1041,5.513381004333496
1042,6.138979434967041
1043,6.187899112701416
1044,6.18282413482666
1045,6.1907267570495605
1046,6.1616926193237305
1047,5.471543312072754
1048,6.197147846221924
1049,5.4454145431518555
1050,6.235028266906738
1051,6.219114780426025
1052,6.2482147216796875
1053,5.343646049499512
1054,6.164820671081543
1055,5.357865333557129
1056,6.094362258911133
1057,5.386468410491943
1058,6.1309051513671875
1059,6.145284652709961
1060,5.369510650634766
1061,6.147690296173096
1062,6.13552188873291
1063,6.183218002319336
1064,5.395846366882324
1065,6.117703437805176
1066,6.154414653778076
1067,6.10494327545166
1068,6.151402473449707
1069,6.133767604827881
1070,5.404201984405518
1071,6.048635482788086
1072,6.192206859588623
1073,6.244242191314697
1074,6.185097694396973
1075,6.187463760375977
1076,6.157638072967529
1077,5.408026695251465
1078,6.138291835784912
1079,6.099322319030762
1080,6.176000595092773
1081,6.078582763671875
1082,6.183407783508301
1083,5.351302623748779
1084,5.2282867431640625
1085,5.2985968589782715
1086,5.225412845611572
1087,6.211251735687256
1088,6.134012222290039
1089,6.099291801452637
1090,6.204710006713867
1091,5.281593322753906
1092,6.09123420715332
1093,6.091922283172607
1094,5.2734270095825195
1095,6.104808807373047
1096,5.227285385131836
1097,6.270137786865234
1098,5.164185047149658
1099,6.145817756652832
1100,6.107736587524414
1101,6.164944648742676
1102,6.157753944396973
1103,6.116776466369629
1104,5.2843523025512695
1105,5.225670337677002
1106,5.276885032653809
1107,6.129220962524414
1108,5.131869792938232
1109,5.173535346984863
1110,6.211704730987549
1111,6.151012420654297
1112,6.182638645172119
1113,5.08619499206543
1114,6.106936454772949
1115,5.111920356750488
1116,5.024538516998291
1117,6.082968235015869
1118,6.0734639167785645
1119,6.130589008331299
1120,5.151504993438721
1121,6.041065216064453
1122,5.165420055389404
1123,6.124551773071289
1124,6.070961952209473
1125,6.107273101806641
1126,6.146368980407715
1127,6.1805419921875
1128,6.085752964019775
1129,5.204126358032227
1130,6.191920280456543
1131,6.1154632568359375
1132,5.330661296844482
1133,6.069364547729492
1134,5.127889633178711
1135,5.176845550537109
1136,6.091880798339844
1137,6.079038619995117
1138,6.052649021148682
1139,5.091671943664551
1140,5.094339370727539
1141,6.147491931915283
1142,6.159945487976074
1143,5.146742343902588
1144,5.009232521057129
1145,5.056319236755371
1146,6.121335029602051
1147,5.0194268226623535
1148,6.133278846740723
1149,4.969260215759277
1150,6.1953887939453125
1151,6.032155990600586
1152,6.1870832443237305
1153,5.068481922149658
1154,6.101341247558594
1155,6.086790084838867
1156,5.0696797370910645
1157,4.989579200744629
1158,6.014603614807129
1159,6.078456401824951
1160,6.113788604736328
1161,5.097985744476318
1162,6.11272668838501
1163,6.116429328918457
1164,5.185583591461182
1165,6.119705677032471
1166,6.12848424911499
1167,6.092148780822754
1168,6.181440830230713
1169,6.059417247772217
1170,6.082877159118652
1171,5.069497108459473
1172,4.97915506362915
1173,6.092440605163574
1174,6.094860076904297
1175,6.112099647521973
1176,6.121298789978027
1177,6.07103967666626
1178,5.461484909057617
1179,6.148293495178223
1180,6.058386325836182
1181,6.05250358581543
1182,6.0908966064453125
1183,6.065831661224365
1184,6.081132888793945
1185,5.287335395812988
1186,6.040160179138184
1187,6.121697425842285
1188,6.165668487548828
1189,5.084517955780029
1190,5.04799747467041
1191,5.024320602416992
1192,5.034727096557617
1193,6.076693534851074
1194,5.0291748046875
1195,6.128532409667969
1196,6.081608772277832
1197,6.196072101593018
1198,4.995060920715332
1199,5.00563907623291
1200,4.912930488586426
1201,6.09183931350708
1202,4.824094772338867
1203,6.088393211364746
1204,6.154594898223877
1205,6.234790802001953
1206,6.140142917633057
1207,6.1304121017456055
1208,6.149384498596191
1209,4.963504314422607
1210,6.146205902099609
1211,6.069073677062988
1212,5.960538864135742
1213,6.113499641418457
1214,6.077776908874512
1215,6.103647708892822
1216,5.08951997756958
1217,6.085663795471191
1218,6.078943252563477
1219,4.864924430847168
1220,6.14060115814209
1221,4.954450607299805
1222,4.898127555847168
1223,4.893951416015625
1224,6.19578742980957
1225,6.139613628387451
1226,6.1400251388549805
1227,4.810116767883301
1228,6.163768768310547
1229,6.15196418762207
1230,6.123359680175781
1231,6.141688823699951
1232,4.920909881591797
1233,6.036944389343262
1234,6.129206657409668
1235,6.164949893951416
1236,6.07020378112793
1237,4.91518497467041
1238,6.117053031921387
1239,6.0433831214904785
1240,5.9935736656188965
1241,6.042304039001465
1242,4.813692569732666
1243,4.796441555023193
1244,6.044579982757568
1245,6.009868621826172
1246,6.03306770324707
1247,6.059891700744629
1248,6.013950824737549
1249,6.0929646492004395
1250,6.1906867027282715
1251,4.827701568603516
1252,4.767650127410889
1253,6.183828353881836
1254,6.074787616729736
1255,6.040194988250732
1256,4.83919620513916
1257,6.069568634033203
1258,6.122408390045166
1259,4.7169508934021
1260,6.100386142730713
1261,6.192785263061523
1262,6.128008842468262
1263,6.072246074676514
1264,6.151315689086914
1265,6.110466957092285
1266,5.01979398727417
1267,6.128090858459473
1268,6.142489910125732
1269,6.107335090637207
1270,6.061704158782959
1271,6.128870964050293
1272,6.082942008972168
1273,6.061921119689941
1274,6.042275905609131
1275,5.340826988220215
1276,6.09609317779541
1277,6.150567054748535
1278,6.07432746887207
1279,6.039462089538574
1280,5.993758201599121
1281,5.0565361976623535
1282,6.071383476257324
1283,6.139505863189697
1284,6.161078929901123
1285,4.869158744812012
1286,4.8975324630737305
1287,6.088308334350586
1288,4.771928787231445
1289,6.208337783813477
1290,6.0246076583862305
1291,5.978219032287598
1292,4.78584098815918
1293,6.1284966468811035
1294,6.019205570220947
1295,4.7212629318237305
1296,6.035321235656738
1297,6.029202938079834
1298,6.084865093231201
1299,6.115940093994141
1300,4.6768622398376465
1301,6.0862579345703125
1302,4.728426933288574
1303,4.625097274780273
1304,6.170049667358398
1305,6.08334493637085
1306,4.7058563232421875
1307,4.692975044250488
1308,6.052916049957275
1309,5.975264072418213
1310,4.674651145935059
1311,5.97573184967041
1312,5.969752311706543
1313,4.699831008911133
1314,6.048088073730469
1315,5.955078125
1316,4.552821636199951
1317,6.233330726623535
1318,4.69531774520874
1319,4.613828659057617
1320,6.038949489593506
1321,5.972200393676758
1322,4.526407241821289
1323,6.071159362792969
1324,4.568828582763672
1325,4.609236717224121
1326,4.5210862159729
1327,6.085580825805664
1328,4.590222358703613
1329,6.000191688537598
1330,4.48883056640625
1331,6.0403523445129395
1332,4.613797187805176
1333,4.432437896728516
1334,6.057851314544678
1335,6.121569633483887
1336,4.484548568725586
1337,6.109419822692871
1338,6.116024971008301
1339,5.983351707458496
1340,4.573323726654053
1341,6.070305824279785
1342,4.489521503448486
1343,4.447941303253174
1344,4.396121978759766
1345,6.131930351257324
1346,4.48199462890625
1347,6.024406909942627
1348,4.387486457824707
1349,6.026918888092041
1350,6.097517967224121
1351,6.0624165534973145
